Planning_Item_ID,Hierarchy_Definition_ID,Hierarchy_Definition_Node_ID,Planning_Item_Number,Planning_Item_Name,Planning_Item_Description,Planning_Item_Type,Planning_Level_Type,Planning_Level_Number,Task_Phase,Planning_Item_Owner_User_Name,Planning_Item_Path,Plan_Start_Date,Currency_cd,Task_Cost,Task_Status,Team_Size,Planning_Item_Parent_Name,Level_1_Planning_Item_Name,Level_2_Planning_Item_Name,Level_3_Planning_Item_Name,Level_4_Planning_Item_Name,Total_Budget,Available_Budget,Allocated_Budget_Currency,Reserved_Budget,Rolledup_Budget,Total_Expenses,Total_Committed,Total_Invoiced,Planning_Item_Created_By_User_Name,Planning_Item_Last_Modified_By_User_Name,Planning_Item_Last_Modified__Datetime,Load_Datetime
90739a007-4d28-46e7-b17e-6878c2aa038a,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4564-2020,Level_04-#!_1224,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,03-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1224,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
9094ba9dd-9c8e-47d3-972b-8543f6f609b1,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4350-2020,Level_04-#!_1010,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,04-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1010,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
90b9ca57c-bcf9-4e24-9c0b-3c617983cf56,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4538-2020,Level_04-#!_1198,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,05-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1198,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
90ba1a204-1d5d-4b2b-9e37-827b4632cdf2,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,510-537,sinakm-plan-defectVerify-S1580158,NaN,PlanningObject,Plan,1,Planning,rdt0071,/,06-07-2020 00:00,USD,,Approved,8,NaN,sinakm-plan-defectVerify-S1580158,NaN,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,26:38.3,42:44.4
90e78add5-d0dd-4ee5-b2ff-0421a86cd9a0,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4163-2020,Level_04-#!_823,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,07-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_823,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
90f46a88a-bca9-4c87-923b-3e8b9352bd90,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4383-2020,Level_04-#!_1043,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,08-07-2020 00:00,EUR,,Rejected,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1043,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
91580affd-89d3-43f7-b379-b430687a7df0,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,summaer-program-act-task-perm,summaer-program-act-task-perm,NaN,PlanningObject,Program,2,Requirements Analysis,rdt0071,/,09-07-2020 00:00,USD,,Approved,8,NaN,NaN,summaer-program-act-task-perm,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0077,rdt0071,36:10.0,42:44.4
91784abeb-4aeb-43fd-baaa-7daa4eb36948,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3508-2020,Level_04-#!_168,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,10-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_168,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
91a95a441-5b8b-4468-b870-f4da4f9d4b06,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3982-2020,Level_04-#!_642,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,11-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_642,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
91ad6a709-656f-4311-9886-f039119aed62,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4263-2020,Level_04-#!_923,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,12-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_923,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
91e7ea466-f827-4aeb-9a29-179203223f7c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3940-2020,Level_04-#!_600,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,13-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_600,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
92576a836-24d3-4773-b26a-9c2b9d460008,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4144-2020,Level_04-#!_804,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,14-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_804,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
92671aa34-f1ea-4867-ae36-7000485fd407,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,1351-D-10,Demo-1351-Program(pendingApproval),NaN,PlanningObject,Program,2,Requirements Analysis,tenant_svc_7012020@saspw,/Demo-1351-Plan(Edit)-Program(PendingApproval)-Campaign(Edit),15-07-2020 00:00,USD,,Approved,8,Demo-1351-Plan(Edit)-Program(PendingApproval)-Campaign(Edit),Demo-1351-Plan(Edit)-Program(PendingApproval)-Campaign(Edit),Demo-1351-Program(pendingApproval),NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,tenant_svc_7012020@saspw,39:58.0,42:44.4
930c0a4f4-cd63-4915-abfc-3ba0a16aa26c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3454-2020,Level_04-#!_114,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,16-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_114,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
93136ada2-8e26-4129-8b1b-0f1926cc725d,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4752-2020,Level_04-#!_1412,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,17-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1412,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
93335aaa6-7c9e-4095-8459-7ed74d445335,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4923-2020,Level_04-#!_1583,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,18-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1583,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
935e5a31d-093e-4e3b-b3a8-863ccdc198da,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4459-2020,Level_04-#!_1119,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,19-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1119,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
9377fa515-ef23-4207-8f57-2fc4b781eccb,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,New Level_04 5-Demo-1,New Level_04 5-Demo-1,NaN,PlanningObject,Level_04,4,Development,rdt0071,/pln-ma-1/prg-np-1/RBC-Demo-Campaign-1,20-07-2020 00:00,USD,,Approved,8,RBC-Demo-Campaign-1,pln-ma-1,prg-np-1,RBC-Demo-Campaign-1,New Level_04 5-Demo-1,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,59:12.4,42:44.4
937cdab0b-8627-4145-9599-4f193bff18ad,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3800-2020,Level_04-#!_460,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,21-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_460,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
93b3da651-632e-4eab-a79a-4f6beb46e0ba,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4331-2020,Level_04-#!_991,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,22-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_991,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
93fdda92b-23aa-484e-bac2-7ef15bd620d0,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3774-2020,Level_04-#!_434,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,23-07-2020 00:00,EUR,,Approved,6,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_434,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
94117a26a-5941-4bc9-9412-9849d46b1bf8,936d6a6b-7444-472e-bc27-dc5b65afcedd,c7c26258-dd90-4610-ba8e-9696e1bb974d,PLNR-3330-2020,CMP-IMP-#!-87,NaN,PlanningObject,Campaign,3,Design,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#,24-07-2020 00:00,EUR,,Approved,8,PROGRAM-01-Large-IMP#,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-87,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
94260aaec-d027-49b0-b4fb-114fd090b5fa,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5237-2020,Level_04-#!_1897,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,25-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1897,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
94347a68f-44f0-4252-a2ad-c12c52dc7ecf,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4670-2020,Level_04-#!_1330,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,26-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1330,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
94357a6cb-a8df-4d43-801b-eda56529e0c0,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5174-2020,Level_04-#!_1834,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,27-07-2020 00:00,EUR,,Approved,10,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1834,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
947abaa6d-96d8-470b-9246-329453820e08,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4754-2020,Level_04-#!_1414,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,28-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1414,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
94a05adb0-935e-49ac-9e01-0fa1f7ef54d7,936d6a6b-7444-472e-bc27-dc5b65afcedd,c7c26258-dd90-4610-ba8e-9696e1bb974d,camp-mee-1,camp-mee-1,desc,PlanningObject,Campaign,3,Design,tenant_svc_7012020@saspw,/Plan 01 verify fin tab performance/New Program 02 perm test,29-07-2020 00:00,USD,,Approved,8,New Program 02 perm test,Plan 01 verify fin tab performance,New Program 02 perm test,camp-mee-1,NaN,1500,0,INR,0,0,0,0,0,rdt0071,tenant_svc_7012020@saspw,NaN,42:44.4
94c29a246-5513-420c-a11c-f7963db7686c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4751-2020,Level_04-#!_1411,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,30-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1411,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
95443a831-7538-42e1-95a3-1d693c9b6de3,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4922-2020,Level_04-#!_1582,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,31-07-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1582,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
95604a818-11ac-4e31-9e39-dae8a94cf3e1,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,L4-parent-np-lvl-np-Req-p-1,L4-parent-np-lvl-np-Req-p-1,NaN,PlanningObject,Level_04,4,Development,rdt0071,/camp-np-1,01-08-2020 00:00,USD,,Approved,8,camp-np-1,NaN,NaN,camp-np-1,L4-parent-np-lvl-np-Req-p-1,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,02:50.6,42:44.4
95966ae08-d476-4770-80f3-cd07a74dbf5f,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4457-2020,Level_04-#!_1117,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,02-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1117,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
95a6aa727-675f-4801-b179-c1a831c7336b,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,PLNR-7270-2020,IMP_NEW_PL_01-#!&,desc #@!^%$&%^&*&^)()}{}{,PlanningObject,Plan,1,Planning,rdt0071,/,03-08-2020 00:00,USD,,Rejected,8,NaN,IMP_NEW_PL_01-#!&,NaN,NaN,NaN,1000,3000,INR,2000,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
95b7fa74a-c431-44b3-92fc-ef87d5c112f6,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,PLNR-5249-2020,Contactless Banking promotions,NaN,PlanningObject,Program,2,Requirements Analysis,rdt0071,/,04-08-2020 00:00,USD,,Approved,8,NaN,NaN,Contactless Banking promotions,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
96651a084-8aa1-4a74-a135-72e2871afacb,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4834-2020,Level_04-#!_1494,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,05-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1494,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
96832ae9c-f082-4ca3-b2f2-fc1a936325f1,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4537-2020,Level_04-#!_1197,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,06-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1197,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
96e86a4e4-8713-41c4-8591-e783ab7a6bed,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3960-2020,Level_04-#!_620,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,07-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_620,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
9776da1a4-cf8a-4789-8320-f8c9333fb349,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,sadas,New Program 1,NaN,PlanningObject,Program,2,Requirements Analysis,rdt0077,/sinakm-Plan-1352-Non-Public-01,08-08-2020 00:00,USD,,Approved,8,sinakm-Plan-1352-Non-Public-01,sinakm-Plan-1352-Non-Public-01,New Program 1,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0077,rdt0077,04:53.2,42:44.4
97833a263-a3c3-41ff-aa46-8276010258c6,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,sinakm-1352-program-Non-Public-02,sinakm-1352-program-Non-Public-02,NaN,PlanningObject,Program,2,Requirements Analysis,rdt0076,/sinakm-Plan-1352-Public,09-08-2020 00:00,USD,,Approved,8,sinakm-Plan-1352-Public,sinakm-Plan-1352-Public,sinakm-1352-program-Non-Public-02,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0076,58:54.0,42:44.4
9883aafba-b1a0-41c4-9dec-4ee71bbc2192,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4937-2020,Level_04-#!_1597,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,10-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1597,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
98dd5ad9a-de5b-47f2-94c7-40f3f70f2256,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,sinakm-H-01,sinakm-plan-hierarchy-01,NaN,PlanningObject,Plan,1,Planning,tenant_svc_7012020@saspw,/,11-08-2020 00:00,USD,300,Approved,8,NaN,sinakm-plan-hierarchy-01,NaN,NaN,NaN,2000,-450,INR,800,750,0,0,0,rdt0071,tenant_svc_7012020@saspw,43:02.6,42:44.4
99067a414-5f70-413b-aff8-a1129313146c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5130-2020,Level_04-#!_1790,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,12-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1790,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
992daa7f2-d351-4593-a829-f5cf847fa5fc,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1257,New Program 137,NaN,PlanningObject,Program,2,Requirements Analysis,rdt0071,/,13-08-2020 00:00,USD,200,Pending,10,NaN,NaN,New Program 137,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
996d5a4eb-c8f3-41ca-8f9b-3bb2cef59a97,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5170-2020,Level_04-#!_1830,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,14-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1830,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
9a0c1abbb-557c-428d-bdaf-30840a000615,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4716-2020,Level_04-#!_1376,NaN,PlanningObject,Level_04,4,Development,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,15-08-2020 00:00,EUR,,Approved,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1376,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
